"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"5996","통신판매업","08_26_04_P","3130000","2026313027830200047","2026-01-05","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 마포구 망원동 ***-** 지하*층","서울특별시 마포구 희우정로**길 *, 지하*층 (망원동)","04017","오메가 서울","2026-01-03 14:59:25","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","191497.625581024","450038.929201714","0","0","0","인터넷",
"5997","통신판매업","08_26_04_P","3130000","2026313027830200048","2026-01-05","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 마포구 서교동 *** 서교동 효성 해링턴 타워 ***동 ***호","서울특별시 마포구 양화로 **, ***동 ***호 (서교동, 서교동 효성 해링턴 타워)","04044","스튜디오와이(STUDIO.Y)","2026-01-03 15:02:51","I","2026-01-05 00:20:02","교육/도서/완구/오락","192571.398185225","449840.234160062","0","0","0","인터넷",
"5998","통신판매업","08_26_04_P","5710000","2026571029330200036","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 수동 ***-*","충청북도 청주시 상당구 대성로 ***-* (수동)","28508","와이앤더블유(Y&W)","2026-01-03 07:14:44","I","2026-01-05 00:20:02","종합몰","243886.748332267","349486.671028389","0","0","0","인터넷",
"5999","통신판매업","08_26_04_P","5710000","2026571029330200037","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 흥덕구 강내면 탑연리 ***-* 선광한빛아파트","충청북도 청주시 흥덕구 강내면 태성탑연로 ***-**, ***동 **층 *호 (선광한빛아파트)","28172","하모니엘","2026-01-03 07:22:07","I","2026-01-05 00:20:02","기타","231593.757804312","346459.245529502","0","0","0","인터넷",
"6000","통신판매업","08_26_04_P","5710000","2026571029330200038","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 북문로*가 **-*","충청북도 청주시 상당구 교동로*번길 **, *층 (북문로*가)","28514","주식회사 인더캡슐","2026-01-03 07:34:29","I","2026-01-05 00:20:02","종합몰","243795.120191983","348732.200461634","0","0","0","인터넷",
"6001","통신판매업","08_26_04_P","5710000","2026571029330200039","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 남문로*가 ***-*","충청북도 청주시 상당구 성안로**번길 **-*, *층 에이치-*호 (남문로*가)","28532","우한란린이컴 유한회사(Wuhan Lanlin E-com Ltd.)","2026-01-03 07:46:25","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","243607.530440417","347775.687491911","0","0","0","인터넷",
"6002","통신판매업","08_26_04_P","5710000","2026571029330200040","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 남문로*가 ***-*","충청북도 청주시 상당구 성안로**번길 **-*, G-** (남문로*가)","28532","케위테크놀로지 유한회사(Keyue Technology CO.,LTD.)","2026-01-03 07:57:36","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","243607.530440417","347775.687491911","0","0","0","인터넷",
"6003","통신판매업","08_26_04_P","5710000","2026571029330200041","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 남문로*가 ***-*","충청북도 청주시 상당구 성안로**번길 **-*, 지-**호 (남문로*가)","28532","웰러튼 유한회사(Wellerton Co.,Ltd.)","2026-01-03 08:11:41","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","243607.530440417","347775.687491911","0","0","0","인터넷",
"6004","통신판매업","08_26_04_P","5710000","2026571029330200042","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 남문로*가 ***-*","충청북도 청주시 상당구 성안로**번길 **-*, *층 G-** (남문로*가)","28532","포살라테크 유한회사(Fusala Tech Co.,Ltd.)","2026-01-03 08:19:58","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","243607.530440417","347775.687491911","0","0","0","인터넷",
"6005","통신판매업","08_26_04_P","3520000","2026352023330200037","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 ***-* 스마트스퀘어","인천광역시 연수구 송도미래로**번길 **, 스마트스퀘어 A동 **층 ****호 A-**호 (송도동)","21988","데이픽스","2026-01-03 11:13:45","I","2026-01-05 00:20:02","가전 의류/패션/잡화/뷰티 자동차/자동차용품","168876.72573143","429959.041995164","0","0","0","인터넷",
"6006","통신판매업","08_26_04_P","3520000","2026352023330200038","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 CS**호 (송도동)","22007","유나리샵","2026-01-03 11:25:08","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6007","통신판매업","08_26_04_P","3520000","2026352023330200039","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 B***호 (송도동)","22007","에브리셀10","2026-01-03 11:40:08","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6008","통신판매업","08_26_04_P","3520000","2026352023330200041","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-*","인천광역시 연수구 하모니로***번길 **, *층 ***-마**호 (송도동)","22011","원바이원 4호점","2026-01-03 13:09:06","I","2026-01-05 00:20:02","종합몰","168123.374869713","431284.384909565","0","0","0","인터넷",
"6009","통신판매업","08_26_04_P","3520000","2026352023330200042","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 *-** 송도타임스페이스","인천광역시 연수구 하모니로 ***, 송도타임스페이스 D동 *층 ***-C**호 (송도동)","21998","히어히어로","2026-01-03 13:18:01","I","2026-01-05 00:20:02","종합몰","168216.577756851","431393.9120421","0","0","0","인터넷",
"6010","통신판매업","08_26_04_P","3520000","2026352023330200043","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 더블유에이***호 (송도동)","22007","율이즈","2026-01-03 13:38:32","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6011","통신판매업","08_26_04_P","3520000","2026352023330200044","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 힐스테이트 송도 더스카이","인천광역시 연수구 인천타워대로 ***, ***동 ****호 (송도동, 힐스테이트 송도 더스카이)","22007","명리심리 연구소","2026-01-03 13:47:07","I","2026-01-05 00:20:02","종합몰","167026.143765355","433287.005927092","0","0","0","인터넷",
"6012","통신판매업","08_26_04_P","3520000","2026352023330200045","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 더샵 송도 아크베이","인천광역시 연수구 워터프런트로 ***, ***동 **층 ****호 (송도동, 더샵 송도 아크베이)","22007","신비로운정사장","2026-01-03 14:04:49","I","2026-01-05 00:20:02","종합몰","167088.173220504","432971.429282444","0","0","0","기타",
"6013","통신판매업","08_26_04_P","3520000","2026352023330200046","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 (송도동)","22007","셀픽","2026-01-03 14:13:02","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6014","통신판매업","08_26_04_P","3520000","2026352023330200047","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 ****호 (송도동)","22007","다정한 생활","2026-01-03 14:21:54","I","2026-01-05 00:20:02","컴퓨터/사무용품 가구/수납용품 기타","167146.853558482","433106.400418521","0","0","0","인터넷",
"6015","통신판매업","08_26_04_P","3520000","2026352023330200048","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 더블유에이***호 (송도동)","22007","리스트업","2026-01-03 14:34:12","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6016","통신판매업","08_26_04_P","3520000","2026352023330200049","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 *-* 송도풍림아이원*단지아파트","인천광역시 연수구 신송로***번길 *, ***동 ***호 (송도동, 송도풍림아이원*단지아파트)","21994","퍼펙트(PRFT)","2026-01-03 14:42:56","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티","169367.747435578","432618.067331501","0","0","0","인터넷",
"6017","통신판매업","08_26_04_P","3520000","2026352023330200050","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 ****호 B***호 (송도동)","22007","길상마켓","2026-01-03 14:55:30","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6018","통신판매업","08_26_04_P","3520000","2026352023330200051","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 *** 랜드마크시티센트럴더샵","인천광역시 연수구 랜드마크로 **, ***동 ***호 (송도동, 랜드마크시티센트럴더샵)","22018","셀로","2026-01-03 15:07:03","I","2026-01-05 00:20:02","의류/패션/잡화/뷰티 기타","166239.007830646","434891.007675792","0","0","0","인터넷",
"6019","통신판매업","08_26_04_P","3520000","2026352023330200052","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 ****호 B***호 (송도동)","22007","지구마켓 2호점","2026-01-03 15:21:57","I","2026-01-05 00:20:02","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"6020","통신판매업","08_26_04_P","3520000","2026352023330200053","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 *** 송도 더샵 퍼스트파크 F**-*BL","인천광역시 연수구 컨벤시아대로***번길 **, ****동 ***호 (송도동, 송도 더샵 퍼스트파크 F**-*BL)","22009","마켓플러스","2026-01-03 15:32:10","I","2026-01-05 00:20:02","종합몰 건강/식품 의류/패션/잡화/뷰티","167341.127671506","431880.336983377","0","0","0","인터넷",
"6021","통신판매업","08_26_04_P","3520000","2026352023330200054","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 ***-* 호반 써밋 송도","인천광역시 연수구 랜드마크로 **, ***동 ****호 (송도동, 호반 써밋 송도)","22019","제이에스코리아","2026-01-03 15:46:06","I","2026-01-05 00:20:02","종합몰","166738.734521458","434906.225945604","0","0","0","인터넷, 기타",
"6022","통신판매업","08_26_04_P","3520000","2026352023330200055","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-*","인천광역시 연수구 하모니로***번길 **, *층 ***-바**호 (송도동)","22011","루트커머스","2026-01-03 16:04:32","I","2026-01-05 00:20:02","종합몰","168123.374869713","431284.384909565","0","0","0","인터넷",
"6023","통신판매업","08_26_04_P","3220000","2026322024930200023","2026-01-03","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강남구 신사동 ***-** 한양아파트","서울특별시 강남구 논현로***길 **, 지상*층 ***호 (신사동, 한양아파트)","06033","루틴잇 routineit","2026-01-03 11:34:18","I","2026-01-05 00:20:02","건강/식품","202219.071706181","446631.979107146","0","0","0","인터넷",
"6024","통신판매업","08_26_04_P","3620000","2026362026130200002","2023-10-26","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 용봉동 **** 중흥아파트","광주광역시 북구 비엔날레로 ***, ***동 ***호 (용봉동, 중흥아파트)","61108","감성플레이스","2026-01-03 15:57:12","I","2026-01-05 00:20:02","종합몰","189820.523058758","186908.135315726","0","0","0","인터넷",
"6025","통신판매업","08_26_04_P","3620000","2026362026130200003","2026-01-02","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 두암동 **","광주광역시 북구 삼정로***번길 **, *층 ***호 (두암동)","61155","파인즈404","2026-01-03 15:57:25","I","2026-01-05 00:20:02","종합몰 의류/패션/잡화/뷰티","194058.84029439","186007.696052848","0","0","0","인터넷",
