"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"3587","일반음식점","07_24_04_P","3600000","3600000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","32.87","502-860","광주광역시 서구 쌍촌동 1385 상무 한국아델리움 131동 112호","광주광역시 서구 내방로 247, 상무 한국아델리움 131동 112호 (쌍촌동)","61943","텐퍼센트커피 쌍촌한국아델리움점","2026-01-05 10:27:35","I","2026-01-07 00:20:36","기타","187835.506981311","184376.418696767","기타","0","0","","","","0","0","0","0","0","","0","0","N","32.87","","","",
"3588","일반음식점","07_24_04_P","3600000","3600000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","113.30","502-859","광주광역시 서구 쌍촌동 1298-11 1층","광주광역시 서구 상무오월로3번길 4-13, 1층 (쌍촌동)","61966","에이보급창고","2026-01-05 11:24:15","I","2026-01-07 00:20:36","한식","187217.71","184090.859999999","한식","0","0","","","","0","0","0","0","0","","0","0","N","113.3","","","",
"3589","일반음식점","07_24_04_P","4311000","4311000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 화천군 화천읍 중리 238-1 (현장1낚시터 방향)","","","새마을향토주전부리","2026-01-05 10:40:14","I","2026-01-07 00:20:36","한식","262191.505019791","511842.312524568","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3590","일반음식점","07_24_04_P","4311000","4311000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","033 4404757","","","강원특별자치도 화천군 화천읍 중리 186-5 나라축제조직위원회","강원특별자치도 화천군 화천읍 산천어길 137, 나라축제조직위원회","24114","산천어식당","2026-01-05 10:40:20","I","2026-01-07 00:20:36","기타","262166.27813424","512435.131902678","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3591","일반음식점","07_24_04_P","4311000","4311000-101-2026-00004","2026-01-05","","01","영업/정상","01","영업","","","","","033 4404756","","","강원특별자치도 화천군 화천읍 중리 233 (현장2낚시터 절산방향)","","","야간 구이터","2026-01-05 10:40:56","I","2026-01-07 00:20:36","기타","262309.010483149","511826.091242812","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3592","일반음식점","07_24_04_P","4311000","4311000-101-2026-00005","2026-01-05","","01","영업/정상","01","영업","","","","","033 4404756","","","강원특별자치도 화천군 화천읍 중리 204-4 (외국인낚시터 방향)","","","외국인 구이터","2026-01-05 10:41:40","I","2026-01-07 00:20:36","기타","262290.842004431","512049.482131415","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3593","일반음식점","07_24_04_P","4271000","4271000-101-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","95.00","","강원특별자치도 영월군 주천면 주천리 1267-10","강원특별자치도 영월군 주천면 주천로58번길 17","26203","농부와 제빵이","2026-01-05 16:37:46","I","2026-01-07 00:20:36","기타","312384.313688337","419315.68461828","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","95","","","",
"3594","일반음식점","07_24_04_P","4191000","4191000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","79.00","","강원특별자치도 원주시 무실동 1663-3","강원특별자치도 원주시 만대로 170, 1층 (무실동)","26385","마라야","2026-01-05 10:12:42","I","2026-01-07 00:20:36","중국식","281697.108346872","426117.852085204","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","79","","","",
"3595","일반음식점","07_24_04_P","4191000","4191000-101-2026-00004","2026-01-05","","01","영업/정상","01","영업","","","","","","37.00","","강원특별자치도 원주시 단계동 1166 이안1단지","강원특별자치도 원주시 모란1길 47, 이안1단지 상가동 1층 101호 (단계동)","26406","부어치킨단계점","2026-01-05 11:57:05","I","2026-01-07 00:20:36","호프/통닭","282717.382013283","429113.463843873","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","37","","","",
"3596","일반음식점","07_24_04_P","4191000","4191000-101-2026-00005","2026-01-05","","01","영업/정상","01","영업","","","","","","85.15","","강원특별자치도 원주시 명륜동 825-6","강원특별자치도 원주시 한지공원길 25-17, 202호 (명륜동)","26482","더멜로디","2026-01-05 14:21:01","I","2026-01-07 00:20:36","기타","283493.915095193","425620.802298825","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","85.15","","","",
"3597","일반음식점","07_24_04_P","3540000","3540000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","","403-831","인천광역시 부평구 부평동 760-37","인천광역시 부평구 부영로 42, 1층 일부 (부평동)","21408","김종구닭칼국수육보쌈 부평남부역점","2026-01-05 16:59:37","I","2026-01-07 00:20:36","한식","174948.149643185","443020.615488475","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3598","일반음식점","07_24_04_P","3470000","3470000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","0.00","704-400","대구광역시 달서구 월성동 1814","대구광역시 달서구 조암로6길 6-34, 2층 (월성동)","42752","대설 대구월성점","2026-01-05 16:33:51","I","2026-01-07 00:20:36","기타","338052.151432231","259532.67405735","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"3599","일반음식점","07_24_04_P","4140000","4140000-101-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","46.20","486-903","경기도 연천군 전곡읍 전곡리 455-49","경기도 연천군 전곡읍 은전로77번길 11-1","11029","프레드피자","2026-01-05 13:30:34","I","2026-01-07 00:20:36","경양식","205897.297536359","502897.569792839","경양식","0","0","","","","0","0","0","0","0","","0","0","N","46.2","","","",
"3600","일반음식점","07_24_04_P","3030000","3030000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","52.00","133-823","서울특별시 성동구 성수동1가 656-378","서울특별시 성동구 왕십리로4길 20, 지하1층 (성수동1가)","04778","내잔 서울혼술바 성수점","2026-01-05 17:01:21","I","2026-01-07 00:20:36","기타","204026.470165034","449355.81526008","기타","0","0","","","","0","0","0","0","0","","0","0","N","52","","","",
"3601","일반음식점","07_24_04_P","3860000","3871000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","","","경기도 부천시 원미구 중동 1140 LOTTE백화점 지하1층 일부","경기도 부천시 원미구 길주로 300, LOTTE백화점 지하1층 일부 (중동)","14548","부산대원어묵","2026-01-05 13:10:38","I","2026-01-07 00:20:36","기타","180053.344972882","444507.865626959","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3602","일반음식점","07_24_04_P","3860000","3871000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","","","경기도 부천시 원미구 원미동 192-2","경기도 부천시 원미구 원미로 73, 1층 일부호 (원미동)","14572","용행담김밥","2026-01-05 15:39:17","I","2026-01-07 00:20:36","한식","181351.883184376","443036.265393266","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3603","일반음식점","07_24_04_P","3860000","3871000-101-2026-00004","2026-01-05","","01","영업/정상","01","영업","","","","","","","","경기도 부천시 원미구 중동 1164-1 현대백화점 중동점","경기도 부천시 원미구 길주로 180, 현대백화점 중동점 지하 1층 일부호 (중동)","14546","미담 수제고로케","2026-01-05 17:46:47","I","2026-01-07 00:20:36","기타","178909.579821349","444735.441041218","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3604","일반음식점","07_24_04_P","4010000","4010000-101-2026-00005","2026-01-05","","01","영업/정상","01","영업","","","","","","0.00","","경기도 시흥시 배곧동 18-7 로데오프라자","경기도 시흥시 배곧5로 78, 로데오프라자 2층 204호 (배곧동)","15010","홍희통닭배곧점","2026-01-05 13:58:03","I","2026-01-07 00:20:36","기타","176535.550368182","431176.937693486","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3605","일반음식점","07_24_04_P","4010000","4010000-101-2026-00006","2026-01-05","","01","영업/정상","01","영업","","","","","","0.00","429-706","경기도 시흥시 거모동 1715-2 유호아파트","경기도 시흥시 황고개로206번길 43, 상가동 101-1호 (거모동, 유호아파트)","15068","대박김밥","2026-01-05 16:46:35","I","2026-01-07 00:20:36","분식","180984.137554398","427423.958586824","분식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3606","일반음식점","07_24_04_P","4201000","4201000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","15.60","","강원특별자치도 강릉시 강문동 304-5 4,5호","강원특별자치도 강릉시 창해로 419, 4,5호 (강문동)","25460","덮밥충전소","2026-01-05 17:24:05","I","2026-01-07 00:20:36","한식","368523.141247285","479119.668252193","한식","0","0","","","","0","0","0","0","0","","0","0","N","15.6","","","",
"3607","일반음식점","07_24_04_P","3930000","5550000-101-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","","426-823","경기도 안산시 상록구 사동 1298-2 1층 일부","경기도 안산시 상록구 석호로 160, 1층 일부 (사동)","15589","서현가맥","2026-01-05 10:05:53","I","2026-01-07 00:20:36","호프/통닭","186605.554387752","421745.444513704","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3608","일반음식점","07_24_04_P","3930000","5560000-101-2026-00004","2026-01-05","","01","영업/정상","01","영업","","","","","","","425-809","경기도 안산시 단원구 고잔동 729-5 천혜그레이스빌딩","경기도 안산시 단원구 광덕4로 244, 천혜그레이스빌딩 1층 106호 (고잔동)","15464","가모메","2026-01-05 11:08:05","I","2026-01-07 00:20:36","한식","185689.81761758","423609.133118183","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3609","일반음식점","07_24_04_P","4311000","4311000-101-2026-00006","2026-01-05","","01","영업/정상","01","영업","","","","","033 4404756","","","강원특별자치도 화천군 화천읍 중리 204 (청소년수련관 앞 방송국 아래)","","","에티오피아 카페","2026-01-05 10:42:21","I","2026-01-07 00:20:36","기타","262270.158314006","512007.992949004","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3610","일반음식점","07_24_04_P","4311000","4311000-101-2026-00007","2026-01-05","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 화천군 화천읍 중리 238-1 (현장 1 낚시터 방향)","","","화천군여성단체협희회","2026-01-05 10:48:08","I","2026-01-07 00:20:36","한식","262191.505019791","511842.312524568","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3611","일반음식점","07_24_04_P","3590000","3590000-101-2026-00002","2026-01-05","","01","영업/정상","01","영업","","","","","","","501-811","광주광역시 동구 대인동 7-1 롯데백화점 광주점","광주광역시 동구 독립로 268, 롯데백화점 광주점 지하1층 (대인동)","61470","그랩앤고크레페첨단점","2026-01-05 17:03:06","I","2026-01-07 00:20:36","기타","191913.038277945","183968.019861937","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3612","일반음식점","07_24_04_P","3720000","3720000-101-2026-00003","2026-01-05","","01","영업/정상","01","영업","","","","","","0.00","683-812","울산광역시 북구 호계동 279-11","울산광역시 북구 동대5길 12, 지상1층 (호계동)","44227","백세밀면","2026-01-05 13:40:15","I","2026-01-07 00:20:36","기타","413193.167438838","239014.352738474","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"3613","일반음식점","07_24_04_P","3490000","3490000-101-2026-00006","2026-01-05","","01","영업/정상","01","영업","","","","","032766 1336","30.00","400-080","인천광역시 중구 신포동 32-2","인천광역시 중구 우현로39번길 20, 2층 (신포동)","22322","지금","2026-01-05 10:39:11","I","2026-01-07 00:20:36","한식","166837.896104037","441048.25890242","한식","0","0","","","","0","0","0","0","0","","0","0","N","30","","","",
"3614","일반음식점","07_24_04_P","3490000","3490000-101-2026-00007","2026-01-05","","01","영업/정상","01","영업","","","","","032 7513368","110.40","400-440","인천광역시 중구 남북동 240-1 1층 가,나호","인천광역시 중구 남북로 114, 1층 가,나호 (남북동)","22384","신덕교반점","2026-01-05 13:53:24","I","2026-01-07 00:20:36","중국식","148142.729917622","438581.095710865","중국식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","110.4","","","",
"3615","일반음식점","07_24_04_P","5600000","5600000-101-2026-00004","2026-01-05","","01","영업/정상","01","영업","","","","","","58.80","487-803","경기도 포천시 신읍동 58-5 1층","경기도 포천시 신읍길 7, 1층 (신읍동)","11147","오백국수 포천시청점","2026-01-05 11:09:38","I","2026-01-07 00:20:36","한식","217590.120728958","488094.520938773","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","58.8","","","",
"3616","일반음식점","07_24_04_P","5100000","5100000-101-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","19.10","770-903","경상북도 영천시 야사동 189-20","경상북도 영천시 동부로 41-1 (야사동)","38861","할매닭발","2026-01-05 16:18:27","I","2026-01-07 00:20:36","한식","375654.47750316","276604.405211668","한식","0","0","","","","0","0","0","0","0","","0","0","N","19.1","","","",
