사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
㈜코리아세븐 S상월곡점,2016-08-16,204330.488275113,456085.349815294,2026-05-03 22:34:45,I,03,폐업,2016-08-16 16:52:30,,2014-10-31,136-120,서울특별시 성북구 상월곡동 **번지 *호 B*X*-*,PHMG120143070034047000049,3070000,"서울특별시 성북구 화랑로 지하 *** (상월곡동, B*X*-*)",02773,03,폐업,,,,
진명메디칼,,205395.265333334,456275.26,2026-05-03 22:33:49,I,13,영업중,2021-12-14 15:32:56,,2007-06-11,136-818,서울특별시 성북구 석관동 ***번지 **호,PHMG120073070034047000009,3070000,서울특별시 성북구 돌곶이로**길 **-* (석관동),02784,01,영업/정상,,,,
씨유 월곡씨티원점,2016-12-31,202849.315509152,456420.068799884,2026-05-03 22:34:51,I,03,폐업,2017-01-02 17:53:38,,2015-01-07,136-130,서울특별시 성북구 하월곡동 **번지 ***호,PHMG120153070034047000005,3070000,서울특별시 성북구 오패산로*길 *** (하월곡동),02737,03,폐업,,,,
자프트,2022-09-26,203470.637467836,462087.995434277,2026-05-03 22:35:46,I,03,폐업,2022-09-26 17:57:44,,2022-03-07,,서울특별시 도봉구 쌍문동 ***-**,PHMG120223090033047000082,3090000,"서울특별시 도봉구 도봉로***길 **, 지층 (쌍문동)",01391,03,폐업,,,02-999-2035,
새한코퍼레이션(주),2021-09-10,203348.210556651,461557.310544671,2026-05-03 22:34:44,I,03,폐업,2021-09-10 13:52:39,,2015-05-29,132-893,서울특별시 도봉구 쌍문동 ***번지,PHMG120153090033047000036,3090000,"서울특별시 도봉구 도봉로 ***, ***호 (쌍문동, 삼환프라자빌딩)",01432,03,폐업,,,02-990-9100,
건강백화점,2018-12-11,204236.384318687,460496.708388936,2026-05-03 22:34:53,I,24,직권폐업,2018-12-12 09:05:17,,2016-11-10,,서울특별시 도봉구 창동 **번지 *호 ***호,PHMG120163090033047000051,3090000,"서울특별시 도봉구 노해로**길 ***, ***호 (창동, 화창프라자)",01423,04,취소/말소/만료/정지/중지,,,02-990-1721,
㈜위드로 성북지사,2009-02-04,202068.46994215,453771.009759745,2026-05-03 22:33:53,I,03,폐업,2020-12-04 14:29:19,,2008-06-27,,서울특별시 성북구 안암동*가 ***-* 안암오피스텔,PHMG120083070034047000025,3070000,"서울특별시 성북구 고려대로 **, 안암오피스텔 B***호 (안암동*가)",02853,03,폐업,,,02-922-4030,
이마트24 영종운서타운점,2024-10-15,156627.415637887,442412.220209241,2026-05-03 22:32:04,I,03,폐업,2024-10-16 13:09:33,,2022-07-19,,인천광역시 중구 운서동 ****-* ***호,PHMG120223490019047000113,3490000,"인천광역시 중구 넙디로 **, *층 ***호 (운서동)",22375,03,폐업,,,,
㈜코리아세븐 고대신의학관점,2019-10-14,202313.850759843,453871.264665299,2026-05-03 22:34:48,I,03,폐업,2019-10-14 17:36:29,,2014-11-19,,서울특별시 성북구 안암동*가 ***번지 *호 고려대병원,PHMG120143070034047000093,3070000,"서울특별시 성북구 고려대로 **, 고려대학교신의학관 학생식당내 *층 (안암동*가)",02841,03,폐업,,,,
GS25효성현대점,2016-12-14,174570.657504132,447968.372184034,2026-05-03 22:32:05,I,03,폐업,2016-12-15 10:47:33,,2015-06-04,407-042,인천광역시 계양구 효성동 **번지 **호,PHMG120153550020047000037,3550000,인천광역시 계양구 길마로 ** (효성동),21095,03,폐업,,,,33
피치,2024-11-11,154516.087964257,443340.982118521,2026-05-03 22:32:02,I,24,직권폐업,2024-11-11 17:21:33,,2021-12-07,,인천광역시 중구 운서동 ****-* 영종*차 금호베스트빌 ***동 ***호,PHMG120213490019047000044,3490000,"인천광역시 중구 흰바위로 **, ***동 *층 *호 (운서동, 영종*차 금호베스트빌)",22370,04,취소/말소/만료/정지/중지,,,,
(주)한빛나노의료기 인천계양지점,2015-08-25,175869.067132611,448339.213862524,2026-05-03 22:32:01,I,03,폐업,2015-08-25 13:43:03,,2011-05-12,407-808,인천광역시 계양구 계산*동 ***번지 **호 축협계산빌딩 ***호,PHMG120113550020047000011,3550000,"인천광역시 계양구 주부토로 ***, ***호 (계산동,축협계산빌딩)",21087,03,폐업,,,032-551-8758,145.8
GS25쌍문신원점,,203089.442773514,461770.488758803,2026-05-03 22:35:48,I,13,영업중,2022-05-18 15:59:49,,2022-05-18,,서울특별시 도봉구 쌍문동 *** 신원주상복합*차아파트,PHMG120223090033047000108,3090000,"서울특별시 도봉구 해등로 ***, *층 ***호 (쌍문동, 신원주상복합*차아파트)",01394,01,영업/정상,,,,58
웨이브히어링 스타키보청기 도봉점,,204263.706546457,461207.244729609,2026-05-03 22:35:01,I,13,영업중,2026-04-23 14:04:35,,2018-07-04,,서울특별시 도봉구 창동 *번지 *호 *층 *호,PHMG120183090033047000018,3090000,"서울특별시 도봉구 마들로**길 **, *층 *호 (창동)",01414,01,영업/정상,,,02-997-1580,
(주)누리로,,200316.125498544,457232.358367929,2026-05-03 22:35:21,I,15,전출,2022-04-07 16:51:38,,2017-08-28,,서울특별시 성북구 정릉동 ***번지 *호,PHMG120173070034047000056,3070000,"서울특별시 성북구 보국문로**가길 *-*, 제지층 제*호 (정릉동)",02701,05,제외/삭제/전출,,,,
미앤클,,177594.903780856,448316.083948151,2026-05-03 22:32:13,I,13,영업중,2022-11-24 17:02:27,,2021-10-28,,인천광역시 계양구 서운동 *** 아델라이타운하우스,PHMG120213550020047000090,3550000,"인천광역시 계양구 살라리로 **, ***동 ***호 (서운동, 아델라이타운하우스)",21072,01,영업/정상,,,,
에코시민,2025-06-17,204372.245062863,460989.314086239,2026-05-03 22:35:19,I,03,폐업,2025-06-18 15:54:23,,2020-09-07,,서울특별시 도봉구 창동 ** 동아아파트,PHMG120203090033047000035,3090000,"서울특별시 도봉구 노해로**길 **, *동 ****호 (창동, 동아아파트)",01416,03,폐업,,,02-955-0482,
씨유도봉대로점,,203956.514022597,464591.516973411,2026-05-03 22:35:44,I,13,영업중,2022-02-11 13:47:12,,2022-02-11,,서울특별시 도봉구 도봉동 ***,PHMG120223090033047000052,3090000,"서울특별시 도봉구 도봉로 ***, *층 (도봉동)",01304,01,영업/정상,,,02-3492-1760,
씨유 신포문화의거리점,,166883.0740484,441146.166185611,2026-05-03 22:32:07,I,13,영업중,2024-08-22 17:38:04,,2024-08-21,,인천광역시 중구 내동 ***-*,PHMG120243490019047000035,3490000,"인천광역시 중구 개항로 **, *,*층 (내동)",22316,01,영업/정상,,,,99.18
디커넥션 주식회사,,204079.994702647,457579.21641655,2026-05-03 22:36:26,I,13,영업중,2023-08-02 15:35:13,,2023-08-02,,서울특별시 성북구 장위동 *** 꿈의숲대명루첸아파트,PHMG120233070034047000075,3070000,"서울특별시 성북구 월계로**길 **, ***동 ***호 (장위동, 꿈의숲대명루첸아파트)",02757,01,영업/정상,,,,
부강메디칼,2014-04-09,203099.820255706,456228.085436995,2026-05-03 22:34:39,I,03,폐업,2014-04-09 17:17:56,,2013-09-06,136-869,서울특별시 성북구 월곡*동 **번지 *호 *층,PHMG120133070034047000042,3070000,"서울특별시 성북구 오패산로 **, *층 (하월곡동)",,03,폐업,,,,
이마트 에브리데이 동양점,2025-09-23,178521.354851485,451014.233068564,2026-05-03 22:32:20,I,03,폐업,2025-09-24 10:44:06,,2024-08-28,,인천광역시 계양구 동양동 ***-* 이마트에브리데이,PHMG120243550020047000061,3550000,"인천광역시 계양구 당미길 **, 이마트에브리데이 *층 (동양동)",21012,03,폐업,,,,854
㈜덴탈가족,2007-05-07,,,2026-05-03 22:31:54,I,03,폐업,2009-04-22 11:32:54,,1998-05-27,407-050,인천광역시 계양구 계산동 ***번지 **호,PHMG119983550020047000001,3550000,,,03,폐업,,,032-554-2828,
GS수퍼마켓 성북돈암점,,201501.474496909,455061.698603977,2026-05-03 22:35:53,I,13,영업중,2025-04-16 21:20:12,,2021-04-30,,서울특별시 성북구 돈암동 *** 브라운스톤 돈암 아파트,PHMG120213070034047000030,3070000,"서울특별시 성북구 북악산로 ***, 상가동 ***호 (돈암동, 브라운스톤 돈암 아파트)",02828,01,영업/정상,,,02-3291-3333,
지에스(GS)25 쌍문노해로점,,202663.246206185,460934.324974472,2026-05-03 22:36:02,I,13,영업중,2024-04-09 17:10:51,,2024-04-09,,서울특별시 도봉구 쌍문동 ***-*,PHMG120243090033047000012,3090000,"서울특별시 도봉구 노해로 ***, *층 (쌍문동)",01441,01,영업/정상,,,,
주식회사 뉴패스,2015-04-14,203740.571705436,463009.86255605,2026-05-03 22:34:27,I,03,폐업,2015-04-14 16:23:03,,2012-06-21,132-846,서울특별시 도봉구 방학*동 ***번지 *호 금천빌딩 *층,PHMG120123090033047000010,3090000,서울특별시 도봉구 도봉로 ***-* (방학동),,03,폐업,,,070-7425-0559,
에스앤에스,,176694.119479296,449254.861161551,2026-05-03 22:32:02,I,15,전출,2019-03-11 15:24:26,,2013-04-22,407-814,인천광역시 계양구 임학동 **번지 훼밀리코아(*층)****호,PHMG120133550020047000013,3550000,"인천광역시 계양구 임학동로 ** (임학동, 훼밀리코아(*층)****호)",21034,05,제외/삭제/전출,,,032-299-7000,10.5
씨유(CU) 동인천거리점,2025-08-31,167172.299422829,441511.388941544,2026-05-03 22:32:03,I,03,폐업,2025-08-30 09:53:55,,2022-02-18,,인천광역시 중구 인현동 **-*,PHMG120223490019047000066,3490000,"인천광역시 중구 자유공원로 **, *층 (인현동)",22316,03,폐업,,,,
신콤주식회사,,175612.534423944,447674.079775965,2026-05-03 22:32:10,I,13,영업중,2021-07-20 11:14:46,,2018-02-28,,인천광역시 계양구 작전동 ***번지 **호,PHMG120183550020047000009,3550000,"인천광역시 계양구 봉오대로 ***, 지층 (작전동)",21091,01,영업/정상,,,,55.05
GS25 계양장제로점,,177484.519823983,450441.897196554,2026-05-03 22:32:13,I,13,영업중,2022-02-08 18:34:39,,2022-02-08,,인천광역시 계양구 박촌동 ***-**,PHMG120223550020047000028,3550000,"인천광역시 계양구 장제로 ****, *층 (박촌동)",21022,01,영업/정상,,,,52.9
씨유 성북진영점,2015-10-19,203064.895688085,454994.47520647,2026-05-03 22:34:47,I,03,폐업,2015-12-04 13:42:36,,2014-11-06,136-090,서울특별시 성북구 종암동 **번지 **호,PHMG120143070034047000076,3070000,서울특별시 성북구 종암로 ** (종암동),02800,03,폐업,,,,
지에스(GS)25 중구도원점,,167932.955537706,440466.15012008,2026-05-03 22:32:05,I,13,영업중,2022-09-13 14:11:02,,2022-09-13,,인천광역시 중구 도원동 **-**,PHMG120223490019047000143,3490000,"인천광역시 중구 도원로**번길 **, *층 (도원동)",22327,01,영업/정상,,,,99
(주)비지에프리테일작전카이저팰리스점,2016-02-01,175857.870524333,446963.151982403,2026-05-03 22:32:04,I,03,폐업,2016-02-02 11:51:34,,2014-11-10,407-728,인천광역시 계양구 작전동 ***번지 *호 우림카이저팰리스 ***동 ***호,PHMG120143550020047000087,3550000,"인천광역시 계양구 아나지로 ***, ***동 ***호 (작전동, 우림카이저팰리스)",21122,03,폐업,,,032-552-2319,50
성산메디칼,,177713.733500747,447145.878516825,2026-05-03 22:32:16,I,13,영업중,2022-07-27 14:42:20,,2022-07-27,,인천광역시 계양구 서운동 **-***,PHMG120223550020047000170,3550000,"인천광역시 계양구 봉오대로***번길 **, *층 일부호 (서운동)",21075,01,영업/정상,,,,33
태멘생활건강,,203391.822778429,455590.997554483,2026-05-03 22:36:33,I,15,전출,2025-06-17 17:58:12,,2024-05-23,,서울특별시 성북구 하월곡동 **-**,PHMG120243070034047000030,3070000,"서울특별시 성북구 화랑로 **, *층 (하월곡동)",02751,05,제외/삭제/전출,,,,
덴탈레이저,2010-01-21,,,2026-05-03 22:31:58,I,03,폐업,2010-01-21 10:49:17,,2007-05-30,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120073550020047000014,3550000,,,03,폐업,,,032-548-2840,
자연과 건강,,203649.811269449,455662.299341418,2026-05-03 22:35:34,I,15,전출,2021-02-08 10:34:26,,2018-05-24,,서울특별시 성북구 하월곡동 ***번지 월곡갑을명가,PHMG120183070034047000039,3070000,"서울특별시 성북구 화랑로**길 **, *층 (하월곡동, 월곡갑을명가)",02751,05,제외/삭제/전출,,,,
메디랩,,205042.12901559,456133.69495213,2026-05-03 22:33:45,I,15,전출,2019-08-20 17:00:57,,2006-04-05,136-819,서울특별시 성북구 석관동 ***번지 ***호,PHMG120063070034047000004,3070000,서울특별시 성북구 화랑로**길 **-* (석관동),02789,05,제외/삭제/전출,,,02-968-2176,
한빛나노의료기 보문점,2012-08-21,201820.004379058,453314.407538171,2026-05-03 22:33:51,I,24,직권폐업,2020-12-04 15:37:27,,2008-04-02,,서울특별시 성북구 보문동*가 **-* 평화빌딩,PHMG120083070034047000016,3070000,"서울특별시 성북구 보문로 **, 평화빌딩 (보문동*가)",02852,04,취소/말소/만료/정지/중지,,,02-926-9551,
지비케어,,203763.075984574,464840.183818755,2026-05-03 22:35:19,I,15,전출,2024-06-04 11:22:23,,2020-06-11,,서울특별시 도봉구 도봉동 ***번지 **호,PHMG120203090033047000021,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01302,05,제외/삭제/전출,,,,
세븐일레븐 성북성신여고점,2019-03-11,201800.035986013,454719.929577788,2026-05-03 22:35:10,I,03,폐업,2019-03-11 13:40:19,,2016-09-29,,서울특별시 성북구 동선동*가 **번지,PHMG120163070034047000051,3070000,"서울특별시 성북구 동소문로**가길 **, *층 (동선동*가)",02840,03,폐업,,,02-6369-4845,
삼보메디텍,2010-02-25,,,2026-05-03 22:33:50,I,03,폐업,2010-02-25 15:52:30,,2007-03-08,132-907,서울특별시 도봉구미리내길 **-*(창*동 ***-**) 대원빌딩 ***호,PHMG120073090033047000001,3090000,,,03,폐업,,,,
더유일케어,2024-09-19,202865.086056178,462744.571972964,2026-05-03 22:35:36,I,03,폐업,2024-09-19 16:02:55,,2021-07-23,,서울특별시 도봉구 방학동 ***-**,PHMG120213090033047000059,3090000,"서울특별시 도봉구 시루봉로 ***, *층, 지하*층 (방학동)",01358,03,폐업,,,02-6406-0348,
해피도봉총판,2017-09-20,203491.522248351,459613.739499841,2026-05-03 22:34:39,I,24,직권폐업,2017-09-20 16:14:52,,2014-11-04,132-917,서울특별시 도봉구 창동 ***번지 *호,PHMG120143090033047000053,3090000,"서울특별시 도봉구 덕릉로**길 **, *층 (창동)",01474,04,취소/말소/만료/정지/중지,,,,
맨어바웃타운,,201501.474496909,455061.698603977,2026-05-03 22:35:46,I,13,영업중,2020-02-25 09:19:11,,2020-02-24,,서울특별시 성북구 돈암동 ***번지 브라운스톤 돈암 아파트,PHMG120203070034047000007,3070000,"서울특별시 성북구 북악산로 ***, ***동 ***호 (돈암동, 브라운스톤 돈암 아파트)",02828,01,영업/정상,,,,
세븐일레븐 창동중앙점,,204391.615,461208.365,2026-05-03 22:35:30,I,13,영업중,2024-06-20 13:02:36,,2021-05-04,,서울특별시 도봉구 창동 **-*,PHMG120213090033047000030,3090000,"서울특별시 도봉구 노해로**길 **, *층 ***호 (창동)",01414,01,영업/정상,,,,
제이빈상사 주식회사,,200322.949073417,454057.091971755,2026-05-03 22:36:33,I,13,영업중,2024-08-05 15:57:35,,2024-06-05,,서울특별시 성북구 성북동*가 **-* 정주빌딩,PHMG120243070034047000036,3070000,"서울특별시 성북구 성북로*길 *-*, 정주빌딩 지층 (성북동*가)",02880,01,영업/정상,,,,
숯의힘,,167111.657839544,441254.214486663,2026-05-03 22:32:03,I,15,전출,2024-05-03 13:45:23,,2020-01-28,,"인천광역시 중구 내동 ***-* 몽벨,대한애경미용학원,이용화이비인후과",PHMG120223490019047000079,3490000,"인천광역시 중구 우현로 **, 몽벨,대한애경미용학원,이용화이비인후과 *층 (내동)",22316,05,제외/삭제/전출,,,,138.24
아이비,,201383.354840335,454606.685702449,2026-05-03 22:36:38,I,13,영업중,2025-11-19 15:46:45,,2025-11-19,,서울특별시 성북구 동선동*가 **,PHMG120253070034047000058,3070000,"서울특별시 성북구 아리랑로 **, *층 (동선동*가)",02829,01,영업/정상,,,,
인베이스,2009-03-24,202028.820116829,453172.404126521,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:39:40,,2008-02-14,,서울특별시 성북구 안암동*가 **-**,PHMG120083070034047000009,3070000,"서울특별시 성북구 안암로*길 **, *층 (안암동*가)",02858,03,폐업,,,,
(주)킵스마일,,201027.728455347,456975.034276104,2026-05-03 22:36:34,I,15,전출,2026-01-09 09:41:38,,2022-07-22,,서울특별시 성북구 정릉동 산 **-* 서경대학교,PHMG120243070034047000037,3070000,"서울특별시 성북구 서경로 ***, 서경대학교 은주관 *호 (정릉동)",02713,05,제외/삭제/전출,,,,
해피랜드 작전홈플러스점,2017-02-03,175291.982296046,447141.041163927,2026-05-03 22:32:08,I,03,폐업,2017-02-06 10:17:01,,2016-07-20,,인천광역시 계양구 작전동 ***번지 *호 작전홈플러스,PHMG120163550020047000052,3550000,"인천광역시 계양구 계양대로 **, *층 (작전동, HOMEPLUS작전점)",21111,03,폐업,,,032-543-3839,21.84
GS25 성신로데오점,2026-04-01,201503.4054327,454387.027952401,2026-05-03 22:36:06,I,03,폐업,2026-04-01 09:45:29,,2022-02-11,,서울특별시 성북구 동선동*가 *-*,PHMG120223070034047000055,3070000,"서울특별시 성북구 동소문로**길 **, *층 (동선동*가)",02845,03,폐업,,,02-927-2369,
내가웰빙 정릉지점,2015-09-09,200765.49762331,456541.983878197,2026-05-03 22:34:16,I,03,폐업,2015-09-09 13:56:10,,2010-12-03,136-849,서울특별시 성북구 정릉*동 ***번지 ***호 지하,PHMG120103070034047000043,3070000,"서울특별시 성북구 보국문로**길 ** (정릉동,지하)",,03,폐업,,,,
보강메디칼,,201279.075045397,461426.640350283,2026-05-03 22:34:50,I,13,영업중,2019-12-04 17:19:38,,2016-03-11,,서울특별시 도봉구 쌍문동 ***번지 *호,PHMG120163090033047000009,3090000,서울특별시 도봉구 우이천로**길 **-* (쌍문동),01367,01,영업/정상,,,02-993-1722,
에이치에스메디팜,,203682.460001181,459052.547149504,2026-05-03 22:34:42,I,15,전출,2017-01-11 16:58:34,,2015-02-16,132-916,서울특별시 도봉구 창동 ***번지 *호,PHMG120153090033047000009,3090000,"서울특별시 도봉구 우이천로*라길 **-**, *층 (창동)",01481,05,제외/삭제/전출,,,070-8792-8111,
